,Year,Latitude,Longitude,Date,TOTN,TOTP,TOTK,GWSO,TOTIRRIG,DVS,LAI,RD,WSO,NAVAIL,PAVAIL,KAVAIL,WC,SM,IRRAD,TMIN,TMAX,TEMP,VAP,RAIN,WIND,Days Elapsed,Rewards
10,1984,50.0,5.0,01/13/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,23.2,0.0,3.7417066,3.7492962,3.732413,10.623077,0.45789126,1680000.0,-2.19,2.27,0.45,6.054863,0.406,4.52,11.0,0.0
11,1984,50.0,5.0,01/14/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,24.4,0.0,4.0827065,4.0902963,4.073413,11.402743,0.46732554,1180000.0,-2.09,7.8,1.9,6.6241813,0.988,7.73,12.0,0.0
12,1984,50.0,5.0,01/15/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,25.6,0.0,4.4237065,4.4312963,4.414413,12.588488,0.4917378,270000.0,0.39,9.37,4.51,7.8231106,1.72,7.12,13.0,0.0
13,1984,50.0,5.0,01/16/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,26.8,0.0,4.7647066,4.7722964,4.755413,14.10493,0.52630335,1970000.0,-0.83,1.24,0.15,5.8506565,0.479,6.15,14.0,0.0
14,1984,50.0,5.0,01/17/1984,0.0,0.0,0.0,0.0,0.0,0.0,0.03356331,28.0,0.0,5.1057067,5.113296,5.096413,14.402101,0.5143607,1770000.0,-0.04,5.75,1.89,6.7542396,1.078,6.91,15.0,0.0
15,1984,50.0,5.0,01/18/1984,0.0,0.0,0.0,0.0,0.0,6.694032e-06,0.03356331,29.2,0.0,5.4467063,5.454296,5.437413,15.27348,0.5230644,3860000.0,-0.62,6.74,3.17,6.9162602,0.578,6.43,16.0,0.0
16,1984,50.0,5.0,01/19/1984,0.0,0.0,0.0,0.0,0.0,3.7822425e-05,0.03356331,30.4,0.0,5.7877064,5.795296,5.778413,15.690453,0.5161333,4590000.0,-1.45,2.26,0.08,5.8165116,0.072,4.1,17.0,0.0
17,1984,50.0,5.0,01/20/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,31.6,0.0,6.1287065,6.1362963,6.119413,15.607767,0.49391666,3740000.0,-3.1,0.69,-1.07,5.420306,0.09,2.77,18.0,0.0
18,1984,50.0,5.0,01/21/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,32.8,0.0,6.4697065,6.4772964,6.460413,15.547153,0.47399858,4060000.0,-4.13,2.02,-1.58,5.1390214,0.019,1.98,19.0,0.0
19,1984,50.0,5.0,01/22/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,34.0,0.0,6.8107066,6.818296,6.801413,15.509888,0.45617318,5570000.0,-3.41,0.69,-1.7,4.688284,0.001,3.45,20.0,0.0
20,1984,50.0,5.0,01/23/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,35.2,0.0,7.1517067,7.159296,7.142413,15.913242,0.45208073,1630000.0,-4.12,1.36,-1.43,5.165789,0.435,5.22,21.0,0.0
21,1984,50.0,5.0,01/24/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,36.4,0.0,7.4927063,7.500296,7.483413,16.744505,0.4600139,1680000.0,-2.34,1.51,-0.53,5.5947185,0.959,6.27,22.0,0.0
22,1984,50.0,5.0,01/25/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,37.6,0.0,7.8337064,7.841296,7.824413,18.080555,0.48086584,1300000.0,-2.42,0.47,-0.52,5.623576,0.76,7.05,23.0,0.0
23,1984,50.0,5.0,01/26/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,38.8,0.0,8.174706,8.182296,8.165413,18.691406,0.48173726,5620000.0,-4.94,0.6,-2.62,4.773376,0.055,2.91,24.0,0.0
24,1984,50.0,5.0,01/27/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,40.0,0.0,8.515706,8.523296,8.506413,18.607107,0.4651777,2060000.0,-3.65,0.57,-1.13,5.3290052,0.452,5.67,25.0,0.0
25,1984,50.0,5.0,01/28/1984,0.0,0.0,0.0,0.0,0.0,3.9231938e-05,0.03356331,41.2,0.0,8.856707,8.864296,8.847413,19.26452,0.46758544,6380000.0,0.27,2.2,1.24,6.5339904,0.09,5.31,26.0,0.0
26,1984,50.0,5.0,01/29/1984,0.0,0.0,0.0,0.0,0.0,0.000109612716,0.03356331,42.4,0.0,9.197706,9.2052965,9.188413,19.45688,0.45888868,1620000.0,0.37,2.71,1.38,6.6624846,0.315,4.0,27.0,0.0
27,1984,50.0,5.0,01/30/1984,0.0,0.0,0.0,0.0,0.0,0.00019996866,0.03356331,43.6,0.0,9.538707,9.546296,9.529413,20.173393,0.4626925,2800000.0,-0.79,2.37,0.98,6.43557,0.754,4.64,28.0,0.0
28,1984,50.0,5.0,01/31/1984,0.0,0.0,0.0,0.0,0.0,0.00027325298,0.03356331,44.8,0.0,9.879706,9.887296,9.870413,21.225779,0.47378972,4390000.0,1.16,2.46,1.73,6.802979,0.537,3.99,29.0,0.0
29,1984,50.0,5.0,02/01/1984,0.0,0.0,0.0,0.0,0.0,0.0004184116,0.03356331,46.0,0.0,10.220707,10.228296,10.211413,21.632532,0.47027245,4510000.0,-0.05,4.68,1.77,6.510437,0.653,3.48,30.0,0.0
30,1984,50.0,5.0,02/02/1984,0.0,0.0,0.0,0.0,0.0,0.0005857498,0.03356331,47.2,0.0,10.561707,10.569296,10.552413,22.236671,0.47111592,3950000.0,-0.09,2.72,1.69,6.768829,0.669,3.43,31.0,0.0
31,1984,50.0,5.0,02/03/1984,0.0,0.0,0.0,0.0,0.0,0.00076435634,0.03356331,48.4,0.0,10.902706,10.910296,10.893413,22.80879,0.471256,2710000.0,2.85,4.81,3.52,7.529398,0.255,4.65,32.0,0.0
32,1984,50.0,5.0,02/04/1984,0.0,0.0,0.0,0.0,0.0,0.0011767575,0.03356331,49.6,0.0,11.243707,11.251296,11.234413,22.950901,0.46271977,1220000.0,0.63,5.87,2.42,7.03624,1.209,5.62,33.0,0.0
33,1984,50.0,5.0,02/05/1984,0.0,0.0,0.0,0.0,0.0,0.0014942588,0.03356331,50.8,0.0,11.584706,11.592297,11.575413,24.4577,0.4814508,2900000.0,-0.92,7.02,2.69,7.1836658,0.152,4.08,34.0,0.0
34,1984,50.0,5.0,02/06/1984,0.0,0.0,0.0,0.0,0.0,0.0018839039,0.03356331,52.0,0.0,11.925707,11.933296,11.916413,24.475874,0.4706899,4540000.0,-1.09,7.36,3.69,7.2248116,0.392,4.95,35.0,0.0
35,1984,50.0,5.0,02/07/1984,0.0,0.0,0.0,0.0,0.0,0.0024723988,0.033568274,53.2,0.0,12.26642,12.274243,12.256841,24.753546,0.4652922,3610000.0,0.54,6.98,4.03,7.8563614,2.677,8.12,36.0,0.0
36,1984,50.0,5.0,02/08/1984,0.0,0.0,0.0,0.0,0.0,0.003178491,0.033568274,54.4,0.0,12.607421,12.615244,12.597841,27.592752,0.50721973,6400000.0,-0.26,6.74,3.2,6.6865234,0.679,6.91,37.0,0.0
37,1984,50.0,5.0,02/09/1984,0.0,0.0,0.0,0.0,0.0,0.0037913648,0.033568274,55.6,0.0,12.948421,12.9562435,12.938841,28.132078,0.5059726,4220000.0,-0.18,3.29,1.48,6.3109555,1.329,7.27,38.0,0.0
38,1984,50.0,5.0,02/10/1984,0.0,0.0,0.0,0.0,0.0,0.0040998454,0.033568274,56.8,0.0,13.28942,13.297244,13.279841,29.331554,0.51640064,6580000.0,-0.64,4.01,1.29,6.2335935,0.244,5.49,39.0,0.0
39,1984,50.0,5.0,02/11/1984,0.0,0.0,0.0,0.0,0.0,0.004387706,0.033568274,58.0,0.0,13.630421,13.638244,13.620841,29.46693,0.50805056,4800000.0,-1.65,4.35,1.2,6.2335935,0.041,2.27,40.0,0.0
40,1984,50.0,5.0,02/12/1984,0.0,0.0,0.0,0.0,0.0,0.0046732966,0.033568274,59.2,0.0,13.72142,13.729243,13.711842,29.409586,0.49678355,3440000.0,0.94,5.94,3.29,7.2609854,0.08,3.23,41.0,0.0
41,1984,50.0,5.0,02/13/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,60.4,0.0,13.812421,13.820244,13.802841,29.379635,0.4864178,8460000.0,-4.42,3.37,-1.27,4.702372,0.0,3.53,42.0,0.0
42,1984,50.0,5.0,02/14/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,61.6,0.0,13.90342,13.911243,13.893841,29.282572,0.47536644,8600000.0,-4.25,3.74,-1.28,4.8671002,0.0,3.23,43.0,0.0
43,1984,50.0,5.0,02/15/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,62.8,0.0,13.994421,14.002244,13.984841,29.204313,0.46503684,8380000.0,-3.82,3.72,-1.24,4.688284,0.0,2.15,44.0,0.0
44,1984,50.0,5.0,02/16/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,64.0,0.0,14.085421,14.093244,14.075841,29.36703,0.45885983,9310000.0,-4.09,2.54,-1.59,4.5666,0.0,1.64,45.0,0.0
45,1984,50.0,5.0,02/17/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,65.2,0.0,14.17642,14.184244,14.1668415,29.844574,0.45773885,8860000.0,-7.15,1.71,-2.84,4.0948815,0.001,0.93,46.0,0.0
46,1984,50.0,5.0,02/18/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,66.4,0.0,14.267421,14.275244,14.257841,30.323933,0.45668572,9230000.0,-6.63,1.35,-3.4,4.0855317,0.0,1.38,47.0,0.0
47,1984,50.0,5.0,02/19/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,67.6,0.0,14.35842,14.366243,14.348841,30.800451,0.45562798,9450000.0,-8.43,2.48,-3.61,3.9324658,0.0,1.91,48.0,0.0
48,1984,50.0,5.0,02/20/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,68.8,0.0,14.449421,14.457244,14.439841,31.276741,0.4546038,10080000.0,-7.6,1.08,-3.84,4.1230445,0.0,2.8,49.0,0.0
49,1984,50.0,5.0,02/21/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,70.0,0.0,14.540421,14.5482435,14.530841,31.753183,0.45361692,9660000.0,-6.81,2.89,-1.91,4.925584,0.043,3.23,50.0,0.0
50,1984,50.0,5.0,02/22/1984,0.0,0.0,0.0,0.0,0.0,0.005506121,0.033568274,71.2,0.0,14.63142,14.639244,14.621841,32.27329,0.45327652,5370000.0,0.09,1.91,0.75,6.2335935,0.384,4.37,51.0,0.0
51,1984,50.0,5.0,02/23/1984,0.0,0.0,0.0,0.0,0.0,0.005776692,0.033568274,72.4,0.0,14.722421,14.730244,14.712841,33.10917,0.45730895,4480000.0,-0.22,2.88,0.82,6.201983,0.153,3.18,52.0,0.0
52,1984,50.0,5.0,02/24/1984,0.0,0.0,0.0,0.0,0.0,0.006087372,0.033568274,73.6,0.0,14.81342,14.821243,14.803841,33.707085,0.4579767,6110000.0,-0.99,4.23,0.95,6.1794906,0.193,2.82,53.0,0.0
53,1984,50.0,5.0,02/25/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,74.8,0.0,14.904421,14.912244,14.894841,34.345047,0.45915836,5640000.0,-2.44,1.04,-1.15,5.040669,0.028,4.2,54.0,0.0
54,1984,50.0,5.0,02/26/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,76.0,0.0,14.99542,15.003243,14.985841,34.80506,0.45796132,3760000.0,-2.4,1.16,-1.08,4.9958405,0.06,4.99,55.0,0.0
55,1984,50.0,5.0,02/27/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,77.2,0.0,15.086421,15.094244,15.076841,35.30764,0.45735288,3440000.0,-2.43,2.76,-0.17,5.50082,0.064,2.16,56.0,0.0
56,1984,50.0,5.0,02/28/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,78.4,0.0,15.177421,15.185244,15.167841,35.810856,0.4567711,2800000.0,-1.91,0.76,-0.42,5.727718,0.61,2.48,57.0,0.0
57,1984,50.0,5.0,02/29/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,79.6,0.0,15.26842,15.276244,15.2588415,36.87368,0.4632372,4300000.0,-3.68,2.18,-0.9,5.4483666,0.121,1.96,58.0,0.0
58,1984,50.0,5.0,03/01/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,80.8,0.0,15.359421,15.367244,15.349841,37.218292,0.46062243,11070000.0,-4.25,4.44,-0.78,5.332947,0.002,1.73,59.0,0.0
59,1984,50.0,5.0,03/02/1984,0.0,0.0,0.0,0.0,0.0,0.006465112,0.033568274,82.0,0.0,15.45042,15.458243,15.440841,37.651474,0.45916432,8530000.0,-3.17,4.28,0.17,5.7109413,0.026,1.3,60.0,0.0
60,1984,50.0,5.0,03/03/1984,0.0,0.0,0.0,0.0,0.0,0.0065528923,0.033568274,83.2,0.0,15.541421,15.549244,15.531841,38.152542,0.45856422,4650000.0,-1.22,3.07,1.19,6.242651,0.63,5.27,61.0,0.0
61,1984,50.0,5.0,03/04/1984,0.0,0.0,0.0,0.0,0.0,0.007191459,0.033568274,84.4,0.0,15.632421,15.640244,15.622841,39.233078,0.46484688,4910000.0,-1.38,1.58,0.12,5.872087,0.718,5.86,62.0,0.0
62,1984,50.0,5.0,03/05/1984,0.0,0.0,0.0,0.0,0.0,0.007258681,0.033568274,85.6,0.0,15.72342,15.731244,15.713841,40.02728,0.4676084,10300000.0,-2.46,3.59,-0.09,5.3211308,0.014,1.38,63.0,0.0
63,1984,50.0,5.0,03/06/1984,0.0,0.0,0.0,0.0,0.0,0.007258681,0.033568274,86.8,0.0,15.814421,15.822244,15.804841,39.938602,0.46012214,5620000.0,-2.85,3.36,0.22,5.884979,0.018,1.09,64.0,0.0
64,1984,50.0,5.0,03/07/1984,0.0,0.0,0.0,0.0,0.0,0.00739111,0.033568274,88.0,0.0,15.90542,15.913243,15.895841,40.42947,0.45942578,6610000.0,-1.06,7.48,2.42,6.7445292,0.015,1.47,65.0,0.0
65,1984,50.0,5.0,03/08/1984,0.0,0.0,0.0,0.0,0.0,0.008901313,0.033568274,89.2,0.0,15.996421,16.004244,15.986841,40.911514,0.45864925,5880000.0,-0.74,5.84,2.44,7.031204,0.03,3.02,66.0,0.0
66,1984,50.0,5.0,03/09/1984,0.0,0.0,0.0,0.0,0.0,0.0104952,0.033568274,90.4,0.0,16.087421,16.095243,16.07784,41.412533,0.45810324,10570000.0,-2.24,3.03,-0.21,5.177299,0.017,4.24,67.0,0.0
67,1984,50.0,5.0,03/10/1984,0.0,0.0,0.0,0.0,0.0,0.0104952,0.033568274,91.6,0.0,16.178421,16.186243,16.16884,41.881916,0.45722613,9860000.0,-3.68,1.24,-1.7,4.528939,0.012,3.65,68.0,0.0
68,1984,50.0,5.0,03/11/1984,0.0,0.0,0.0,0.0,0.0,0.0104952,0.033568274,92.8,0.0,16.26942,16.277245,16.259842,42.360107,0.45646667,5740000.0,-4.24,-0.14,-1.68,4.766233,0.188,1.91,69.0,0.0
69,1984,50.0,5.0,03/12/1984,0.0,0.0,0.0,0.0,0.0,0.0104952,0.033568274,94.0,0.0,16.36042,16.368244,16.350842,43.02266,0.45768788,5700000.0,-1.1,3.77,0.54,6.0769534,0.128,2.05,70.0,0.0
70,1984,50.0,5.0,03/13/1984,0.0,0.0,0.0,0.0,0.0,0.010895576,0.033568274,95.2,0.0,16.45142,16.459244,16.441841,43.589245,0.45787022,12320000.0,-2.61,5.54,0.94,5.731919,0.022,2.05,71.0,0.0
71,1984,50.0,5.0,03/14/1984,0.0,0.0,0.0,0.0,0.0,0.011616677,0.033568274,96.4,0.0,16.542421,16.550243,16.53284,44.03237,0.45676735,9590000.0,-3.56,4.33,0.06,5.3211308,0.006,2.23,72.0,0.0
72,1984,50.0,5.0,03/15/1984,0.0,0.0,0.0,0.0,0.0,0.011664353,0.033568274,97.6,0.0,16.63342,16.641243,16.62384,44.50046,0.45594737,14590000.0,-2.51,8.67,1.62,5.833562,0.0,2.22,73.0,0.0
73,1984,50.0,5.0,03/16/1984,0.0,0.0,0.0,0.0,0.0,0.012992121,0.033568274,98.8,0.0,16.72442,16.732244,16.714842,44.97546,0.4552172,14810000.0,-2.79,8.95,1.88,6.211,0.0,2.27,74.0,0.0
74,1984,50.0,5.0,03/17/1984,0.0,0.0,0.0,0.0,0.0,0.014590763,0.033568274,100.0,0.0,16.81542,16.823244,16.805841,45.45686,0.4545686,13580000.0,-2.17,9.41,2.51,6.265346,0.001,1.91,75.0,0.0
75,1984,50.0,5.0,03/18/1984,0.0,0.0,0.0,0.0,0.0,0.01680591,0.033568274,101.2,0.0,16.90642,16.914244,16.896841,45.93923,0.45394498,11620000.0,-2.26,8.37,2.69,6.444886,0.006,1.56,76.0,0.0
76,1984,50.0,5.0,03/19/1984,0.0,0.0,0.0,0.0,0.0,0.019274002,0.033568274,102.4,0.0,16.997421,17.005243,16.98784,46.42715,0.45339015,8990000.0,-1.79,7.94,3.13,6.700983,0.015,1.38,77.0,0.0
77,1984,50.0,5.0,03/20/1984,0.0,0.0,0.0,0.0,0.0,0.022259295,0.033568274,103.6,0.0,17.08842,17.096243,17.07884,46.92013,0.452897,12860000.0,-1.02,8.4,3.09,6.3799195,0.008,2.17,78.0,0.0
78,1984,50.0,5.0,03/21/1984,0.0,0.0,0.0,0.0,0.0,0.025291981,0.033568274,104.8,0.0,17.17942,17.187244,17.169842,47.39424,0.45223513,15890000.0,-3.25,9.37,2.86,5.4283104,0.0,1.18,79.0,0.0
79,1984,50.0,5.0,03/22/1984,0.0,0.0,0.0,0.0,0.0,0.02813638,0.033568274,106.0,0.0,17.27042,17.278244,17.260841,47.866966,0.45157516,16170000.0,-0.49,10.31,3.78,5.533321,0.0,1.2,80.0,0.0
80,1984,50.0,5.0,03/23/1984,0.0,0.0,0.0,0.0,0.0,0.031945333,0.033568274,107.2,0.0,17.36142,17.369244,17.351841,48.346382,0.45099238,13850000.0,-0.75,10.81,4.57,6.324695,0.001,1.36,81.0,0.0
81,1984,50.0,5.0,03/24/1984,0.0,0.0,0.0,0.0,0.0,0.03661036,0.033568274,108.4,0.0,17.452421,17.460243,17.44284,48.827496,0.45043814,14040000.0,-0.07,9.86,4.48,6.802979,0.009,1.88,82.0,0.0
82,1984,50.0,5.0,03/25/1984,0.0,0.0,0.0,0.0,0.0,0.041242447,0.033568274,109.6,0.0,17.54342,17.551243,17.53384,49.31548,0.44995877,4730000.0,2.15,6.4,4.34,7.529398,0.354,5.09,83.0,0.0
83,1984,50.0,5.0,03/26/1984,0.0,0.0,0.0,0.0,0.0,0.045786943,0.033568274,110.8,0.0,17.63442,17.642244,17.624842,50.144123,0.4525643,10080000.0,2.25,8.6,4.83,7.609992,0.25,4.89,84.0,0.0
84,1984,50.0,5.0,03/27/1984,0.0,0.0,0.0,0.0,0.0,0.05090823,0.033568274,112.0,0.0,17.72542,17.733244,17.715841,50.753845,0.45315933,5640000.0,3.07,7.33,4.97,7.956863,0.54,5.46,85.0,0.0
85,1984,50.0,5.0,03/28/1984,0.0,0.0,0.0,0.0,0.0,0.056243587,0.033607803,113.2,0.0,17.814238,17.823841,17.802473,51.686386,0.4565935,10770000.0,3.06,7.41,4.97,8.282644,0.71,5.77,86.0,0.0
86,1984,50.0,5.0,03/29/1984,0.0,0.0,0.0,0.0,0.0,0.06164464,0.03415968,114.4,0.0,17.87489,17.909227,17.83278,52.776806,0.4613357,7090000.0,3.01,9.08,6.23,9.088959,0.589,4.77,87.0,0.0
87,1984,50.0,5.0,03/30/1984,0.0,0.0,0.0,0.0,0.0,0.06849741,0.034901287,115.6,0.0,17.925303,17.992712,17.842606,53.70505,0.46457657,8160000.0,0.95,6.6,4.48,7.6424417,0.688,3.33,88.0,0.0
88,1984,50.0,5.0,03/31/1984,0.0,0.0,0.0,0.0,0.0,0.073484585,0.035662238,116.8,0.0,17.974907,18.07604,17.850815,54.362423,0.4654317,11270000.0,0.26,7.12,3.16,6.798091,0.074,1.48,89.0,0.0
89,1984,50.0,5.0,04/01/1984,0.0,0.0,0.0,0.0,0.0,0.07704421,0.036556985,118.0,0.0,18.017448,18.15805,17.844898,54.30809,0.46023807,11650000.0,0.03,8.77,4.26,7.255808,0.319,1.93,90.0,0.0
90,1984,50.0,5.0,04/02/1984,0.0,0.0,0.0,0.0,0.0,0.081899464,0.03750809,119.2,0.0,18.0571,18.23952,17.8332,55.04951,0.46182477,7090000.0,-0.63,3.02,1.19,6.306381,1.478,5.09,91.0,0.0
91,1984,50.0,5.0,04/03/1984,0.0,0.0,0.0,0.0,0.0,0.08327153,0.03771022,120.4,0.0,18.137236,18.3285,17.90247,56.818172,0.47191173,13770000.0,-2.02,3.51,0.39,5.325067,0.071,4.95,92.0,0.0
92,1984,50.0,5.0,04/04/1984,0.0,0.0,0.0,0.0,0.0,0.083726384,0.037767116,121.6,0.0,18.22518,18.418934,17.98736,56.716843,0.4664214,10530000.0,-2.76,4.07,0.25,5.2858233,0.046,2.89,93.0,0.0
93,1984,50.0,5.0,04/05/1984,0.0,0.0,0.0,0.0,0.0,0.08402128,0.037767116,122.8,0.0,18.31618,18.509933,18.07836,56.629433,0.46115172,8960000.0,-3.41,5.07,1.03,5.278005,0.035,0.7,94.0,0.0
94,1984,50.0,5.0,04/06/1984,0.0,0.0,0.0,0.0,0.0,0.08524992,0.037767116,124.0,0.0,18.40718,18.600933,18.16936,57.04893,0.460072,5610000.0,-1.12,2.53,0.59,6.002135,0.673,1.57,95.0,0.0
95,1984,50.0,5.0,04/07/1984,0.0,0.0,0.0,0.0,0.0,0.08596156,0.037767116,125.0,0.0,18.49818,18.691933,18.26036,58.10719,0.46485752,6360000.0,-0.7,2.88,1.53,6.590826,0.879,3.12,96.0,0.0
96,1984,50.0,5.0,04/08/1984,0.0,0.0,0.0,0.0,0.0,0.08782732,0.037767116,125.0,0.0,18.58918,18.782932,18.35136,58.379,0.467032,8010000.0,0.66,7.82,3.93,7.302522,0.187,2.3,97.0,0.0
97,1984,50.0,5.0,04/09/1984,0.0,0.0,0.0,0.0,0.0,0.09267201,0.037767116,125.0,0.0,18.68018,18.873934,18.44236,57.915634,0.46332508,7930000.0,0.07,7.82,3.7,7.1529417,0.065,2.3,98.0,0.0
98,1984,50.0,5.0,04/10/1984,0.0,0.0,0.0,0.0,0.0,0.09728235,0.037767116,125.0,0.0,18.77118,18.964933,18.53336,57.565,0.46052,8950000.0,0.58,6.91,3.39,6.7251444,0.058,1.91,99.0,0.0
99,1984,50.0,5.0,04/11/1984,0.0,0.0,0.0,0.0,0.0,0.10155147,0.037767116,125.0,0.0,18.86218,19.055933,18.624361,57.536537,0.4602923,9470000.0,0.58,6.65,3.45,6.8421936,0.147,2.05,100.0,0.0
100,1984,50.0,5.0,04/12/1984,0.0,0.0,0.0,0.0,0.0,0.10594197,0.037767116,125.0,0.0,18.95318,19.146933,18.71536,57.60512,0.46084097,15970000.0,1.29,10.18,5.0,7.333812,0.029,1.98,101.0,0.0
101,1984,50.0,5.0,04/13/1984,0.0,0.0,0.0,0.0,0.0,0.11237141,0.03778895,125.0,0.0,19.043045,19.23772,18.804089,57.46525,0.45972198,15510000.0,0.62,8.98,4.93,7.3862257,0.182,2.51,102.0,0.0
102,1984,50.0,5.0,04/14/1984,0.0,0.0,0.0,0.0,0.0,0.118776225,0.037986413,125.0,0.0,19.123955,19.326838,18.87491,57.59154,0.46073234,18010000.0,-0.94,12.54,6.0,7.1529417,0.0,1.37,103.0,0.0
103,1984,50.0,5.0,04/15/1984,0.0,0.0,0.0,0.0,0.0,0.12665066,0.03824783,125.0,0.0,19.201832,19.415382,18.939663,57.40742,0.45925936,19690000.0,1.33,15.06,8.22,9.000945,0.0,2.47,104.0,0.0
104,1984,50.0,5.0,04/16/1984,0.0,0.0,0.0,0.0,0.0,0.13754748,0.03872744,125.0,0.0,19.269266,19.50197,18.983534,57.371784,0.45897427,15420000.0,5.69,16.26,9.94,10.582434,0.288,4.16,105.0,0.0
105,1984,50.0,5.0,04/17/1984,0.0,0.0,0.0,0.0,0.0,0.15085585,0.04027281,125.0,0.0,19.286537,19.579134,18.927076,57.623573,0.46098858,15380000.0,0.3,7.98,4.84,7.1223345,0.093,2.77,106.0,0.0
106,1984,50.0,5.0,04/18/1984,0.0,0.0,0.0,0.0,0.0,0.15739991,0.041160922,125.0,0.0,19.336643,19.662441,18.936287,57.557026,0.46045622,18020000.0,-0.91,9.74,4.12,6.347654,0.003,1.85,107.0,0.0
107,1984,50.0,5.0,04/19/1984,0.0,0.0,0.0,0.0,0.0,0.16302478,0.04200751,125.0,0.0,19.389328,19.746223,18.950655,57.440304,0.45952243,21040000.0,-1.17,12.68,6.25,6.486959,0.0,1.21,108.0,0.0
